Date,CE,CW,NE,NO,NW,SE,SW
2016-05-15,5.676474162846062,8.100738781581859,2.4056294361170454,1.9292406287878179,10.337212479137222,14.773022264302039,2.0742113080822238
2016-05-16,5.6824545260668575,8.101974125647207,2.4093577940001847,1.933757129406336,10.342092752863618,14.77203941913039,2.0701639328804555
2016-05-17,5.688434889287653,8.103209469712553,2.413086151883325,1.9382736300248542,10.347450184569935,14.770601650573074,2.0661165576786873
2016-05-18,5.694415252508451,8.1044448137779,2.416814509766464,1.9427901306433724,10.352807616276252,14.767313781898878,2.0620691824769186
2016-05-19,5.700442251835725,8.10568015784325,2.420542867649603,1.947306631261891,10.358165047982563,14.764025913224677,2.05802180727515
2016-05-20,5.706469251162996,8.10659348274557,2.4242712255327423,1.9518231318804091,10.363522479688882,14.760738044550482,2.0539744320733817
2016-05-21,5.712496250490273,8.106043909573529,2.427999583415882,1.9563396324989275,10.36910700496926,14.757450175876285,2.049927056871613
2016-05-22,5.718523249817547,8.105494336401488,2.431727941299022,1.9608561331174463,10.374841734168895,14.75440532399412,2.0458796816698444
2016-05-23,5.72455024914482,8.104944763229446,2.435456299182161,1.965372633735964,10.380576463368536,14.751438727943423,2.041832306468076
2016-05-24,5.729663537064697,8.104395190057405,2.4391142766226164,1.9698891343544827,10.386810172926737,14.728363942245217,2.038998625859605
2016-05-25,5.736017667120958,8.106476251098522,2.4453544116697628,1.9757550032624365,10.392673025550474,14.723631614240224,2.0371807608166383
2016-05-27,5.7506862868698905,8.11050549905836,2.4578185103459065,1.987486741078344,10.406650437852793,14.710624725393828,2.0338892217421254
2016-05-29,5.758836462963758,8.132065572632586,2.468688391848451,2.001754337707904,10.417827179620797,14.708468308260999,2.0410188717930797
2016-05-30,5.763669566753441,8.142845609419698,2.474123332599723,2.008888136022684,10.423415550504798,14.70739009969459,2.044583696818557
2016-05-31,5.768502670543129,8.155967457511403,2.4795582733509947,2.016021934337464,10.4290039213888,14.706311891128172,2.048148521844034
2016-06-01,5.773335774332811,8.170349204810982,2.484993214102267,2.023155732652244,10.434863942660481,14.705233682561767,2.0517133468695112
2016-06-02,5.775778615157154,8.183382479131874,2.4901631696636195,2.0299657403737528,10.44028597680986,14.701813671680554,2.053217029057446
2016-06-03,5.7782214559814955,8.196415753452765,2.495333125224973,2.036775748095262,10.44554591987816,14.70139583876334,2.054720711245381
2016-06-05,5.783107137630182,8.222482302094546,2.505673036347679,2.051303890649562,10.45510390860381,14.701913468712933,2.0574076386334172
2016-06-07,5.784319123708522,8.222525791499598,2.5128456469054012,2.0655089445377994,10.477431371034255,14.694940567559211,2.044832000359206
2016-06-08,5.784925116747692,8.222547536202121,2.5164319521842624,2.072611471481918,10.488595102249468,14.686477473755204,2.0382617607749713
2016-06-09,5.785531109786864,8.222569280904645,2.5200182574631236,2.079713998426037,10.500720152867364,14.677762160906047,2.0316915211907363
2016-06-10,5.785529208375824,8.222591025607171,2.5236045627419847,2.086741003679747,10.51284520348526,14.669046848056887,2.0251212816065016
2016-06-11,5.785309044672611,8.217741361889251,2.527190868020846,2.093859465301213,10.524912176821301,14.66033153520773,2.0185510420222665
2016-06-12,5.785088880969397,8.215387319916005,2.530777173299707,2.100910625441399,10.53697915015734,14.651616222358571,2.0115380000687346
2016-06-13,5.784868717266187,8.212898970442897,2.5343634785785683,2.1079617855815855,10.549046123493374,14.64284978283194,2.0044503696073774
2016-06-14,5.784648553562973,8.210410620969785,2.5379497838574294,2.115012945721772,10.561113096829416,14.633973398283102,1.997362739146021
2016-06-15,5.784428389859761,8.207922271496678,2.5415808582985475,2.122011544192941,10.573180070165456,14.625097013734262,1.9902751086846646
2016-06-16,5.779479205445241,8.207359563009303,2.5441971775292984,2.127221197964632,10.585365144339525,14.616170011970159,1.9827033414378776
2016-06-17,5.7745300210307215,8.206796854521928,2.5468134967600498,2.131852169017168,10.597252210329561,14.607019310895131,1.9750435354199694
2016-06-18,5.769972736603702,8.206234146034555,2.549429815990801,2.1358528366010807,10.61010521458771,14.59717864412709,1.9673837294020624
2016-06-19,5.765415452176684,8.205671437547181,2.5520461352215524,2.139853504184993,10.623330953379831,14.589105004486381,1.9597239233841546
2016-06-20,5.760858167749665,8.205108729059807,2.554662454452303,2.1438541717689064,10.635241719103796,14.582338361026068,1.952064117366247
2016-06-21,5.756215274801928,8.204546020572433,2.5572787736830547,2.1478548393528185,10.647152484827757,14.575571717565742,1.9444043113483391
2016-06-23,5.746929488906452,8.206012548271383,2.5625114121445565,2.1558561745206446,10.670974016275679,14.562038430645085,1.9290846993125237
2016-06-24,5.742286595958714,8.206745812120857,2.565127731375308,2.1598568421045568,10.68275194588071,14.5546330757751,1.9214248932946163
2016-06-26,5.733000810063237,8.208212339819806,2.5703603698368105,2.1678581772723833,10.706307805090766,14.539084522494422,1.9061052812588006
2016-06-27,5.728357917115499,8.208981157076147,2.572976689067562,2.1718588448562954,10.718085734695793,14.531310245854085,1.8984454752408928
2016-06-28,5.72371502416776,8.209749974332489,2.5755930082983127,2.1758595124402085,10.72951641800343,14.523535969213738,1.8906893107208127
2016-06-29,5.719072131220025,8.210518791588832,2.5782093275290636,2.179860180024121,10.739322812580594,14.515761692573399,1.8829331462007315
2016-06-30,5.71442923827229,8.210819703808212,2.581397689725206,2.183826722271878,10.748289194184855,14.507777705147767,1.8759446564565656
2016-07-01,5.7097863453245505,8.211120616027596,2.584586051921347,2.1877932645196343,10.757255575789095,14.498576354533544,1.868956166712399
2016-07-02,5.704014029303028,8.210319589846614,2.585685192237178,2.1880939502909027,10.758712625034704,14.49141344713491,1.862936085030146
2016-07-03,5.6982417132815035,8.210124560827596,2.5867843325530084,2.1883946360621707,10.760169674280313,14.484250539736275,1.8569160033478926
2016-07-04,5.692469397259983,8.210237456534191,2.5878834728688402,2.1886953218334386,10.761308883740904,14.477087632337641,1.852095361441755
2016-07-05,5.686697081238458,8.210350352240784,2.5889826131846707,2.188996007604707,10.762203923225787,14.470304182545608,1.8472747195356172
2016-07-07,5.675152449195413,8.210576143653974,2.5911808938163325,2.1895973791472425,10.76399400219555,14.457976908348165,1.8376334357233415
2016-07-08,5.669380133173889,8.210754756523025,2.592280034132163,2.1898980649185114,10.764889041680435,14.451813271249442,1.8328127938172045
2016-07-09,5.663607817152367,8.210933369392079,2.593379174447994,2.190198750689779,10.765927133122016,14.445649634150731,1.8284240977241373
2016-07-10,5.657835501130846,8.213181107143951,2.5944783147638253,2.1904994364610473,10.76568656111073,14.439485997052003,1.8240354016310707
2016-07-11,5.652021417898144,8.215428844895825,2.595577455079656,2.1908001222323152,10.764890834272599,14.43266495022598,1.8196467055380037
2016-07-12,5.646541211501641,8.216241485277505,2.594490167779457,2.1886284887950773,10.758196670301578,14.428497290584774,1.8148375753423724
2016-07-13,5.640726784498779,8.217054125659184,2.593402880479258,2.18645685535784,10.751502506330562,14.424329630943568,1.81002844514674
2016-07-14,5.633927628317325,8.212931362799278,2.593004176945167,2.185536523613793,10.749143696492952,14.40799986660899,1.8052150139288181
2016-07-15,5.626631436927501,8.205471970046238,2.59120070210548,2.1803998855835607,10.735939376759388,14.405672549033323,1.800219019810605
2016-07-16,5.619769953928368,8.193268158178562,2.587962931886109,2.1744506250265676,10.713463136018111,14.401148602286868,1.7950760265593244
2016-07-18,5.606046987930102,8.168860534443205,2.581487391447366,2.1625521039125823,10.66851065453556,14.390987702758919,1.784790040056764
2016-07-19,5.599185504930969,8.156565558178242,2.5782496212279957,2.1566028433555897,10.646034413794279,14.385907252994947,1.7796470468054832
2016-07-20,5.592324021931837,8.144270581913279,2.575011851008625,2.150653582798597,10.623642304507937,14.380826803230963,1.7738373363826816
2016-07-23,5.571739572934439,8.105888644597135,2.5652985403505113,2.1328058011276188,10.556089908146138,14.3657933050319,1.756408205114276
2016-07-24,5.5639640709785505,8.09521743148857,2.562484692114647,2.1269362257838207,10.528478996546625,14.361593230948301,1.7517443195574895
2016-07-27,5.540574322983703,8.06003812926483,2.5541813488409906,2.109188218283256,10.448009086019427,14.345299378288695,1.7377013353161168
2016-07-28,5.5356890776841805,8.051787158058016,2.548220885734275,2.1004951188401972,10.416240801039885,14.340925407242793,1.7333734095869442
2016-07-31,5.521033341785612,8.027034244437573,2.5303394964141255,2.0744158205110192,10.320935946101269,14.331922230146192,1.720389632399425
2016-08-01,5.5161480964860905,8.022085054500158,2.524379033307408,2.06572272106796,10.289167661121727,14.328921171113992,1.7160617066702522
2016-08-02,5.511869725444047,8.017274708346957,2.5182642355577496,2.0589716031493945,10.25990275442534,14.326037741853353,1.7124923369643676
2016-08-04,5.504172056714301,8.007654016040556,2.506034640058433,2.0454693673122635,10.201372941032567,14.321008198599486,1.705353597552599
2016-08-05,5.501312302143428,8.003991077902832,2.4968255882781825,2.0375697949994174,10.179422130820218,14.320111340398961,1.7022971788073178
2016-08-06,5.498452547572558,8.000328139765106,2.4876165364979315,2.0296702226865713,10.158762698227536,14.31921448219844,1.699240760062037
